Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Return Percent,Dividend Yield
1961-09-01,67.26,1.96,3.05,30,3.98,539.09,15.71,24.45,0.251814629,0.029140648
1961-10-01,68,1.98,3.1,30,3.92,545.02,15.87,24.82,0.225887867,0.029117647
1961-11-01,71.08,2,3.14,30,3.94,569.71,16.03,25.19,0.251408451,0.02813731
1961-12-01,71.74,2.02,3.19,30,4.06,575,16.19,25.57,0.201272605,0.028157234
1962-01-01,69.07,2.03,3.25,30,4.08,553.6,16.24,26.05,0.110986006,0.029390473
1962-02-01,70.22,2.03,3.31,30.1,4.04,560.95,16.24,26.44,0.095134124,0.028909143
1962-03-01,70.29,2.04,3.37,30.1,3.93,561.51,16.3,26.92,0.067750266,0.029022621
1962-04-01,68.05,2.05,3.4,30.2,3.84,541.81,16.3,27.1,0.023308271,0.030124908
1962-05-01,62.99,2.05,3.44,30.2,3.87,501.52,16.35,27.36,-0.040079244,0.032544848
1962-06-01,55.63,2.06,3.47,30.2,3.91,442.92,16.4,27.63,-0.149908313,0.037030379
1962-07-01,56.97,2.07,3.49,30.3,4.01,452.1,16.4,27.7,-0.159610562,0.036334913
1962-08-01,58.52,2.07,3.51,30.3,3.98,464.4,16.45,27.85,-0.129943503,0.035372522
1962-09-01,58,2.08,3.53,30.4,3.98,458.76,16.45,27.92,-0.147058824,0.035862069
1962-10-01,56.17,2.1,3.58,30.4,3.93,444.28,16.58,28.29,-0.209763647,0.037386505
1962-11-01,60.04,2.11,3.62,30.4,3.92,474.89,16.72,28.66,-0.163088932,0.035143238
1962-12-01,62.64,2.13,3.67,30.4,3.86,495.46,16.85,29.03,-0.093093963,0.034003831
1963-01-01,65.06,2.14,3.68,30.4,3.83,514.6,16.9,29.13,-0.073483338,0.032892714
1963-02-01,65.92,2.14,3.7,30.4,3.92,521.4,16.95,29.24,-0.062171006,0.032463592
1963-03-01,65.67,2.15,3.71,30.5,3.93,517.72,16.95,29.25,-0.034974284,0.032739455
1963-04-01,68.76,2.17,3.75,30.5,3.97,542.08,17.08,29.59,0.091601842,0.031559046
1963-05-01,70.14,2.18,3.8,30.5,3.93,552.96,17.21,29.93,0.260830487,0.031080696
1963-06-01,70.11,2.2,3.84,30.6,3.99,550.92,17.29,30.17,0.230647709,0.031379261
1963-07-01,69.07,2.2,3.88,30.7,4.02,540.98,17.26,30.39,0.180280246,0.031851745
1963-08-01,70.98,2.21,3.92,30.7,4,555.94,17.28,30.7,0.223793103,0.031135531
1963-09-01,72.85,2.21,3.96,30.7,4.08,570.58,17.31,31.02,0.29695567,0.030336307
1963-10-01,73.03,2.23,3.98,30.8,4.11,570.14,17.44,31.07,0.216355763,0.030535396
1963-11-01,72.62,2.26,4,30.8,4.12,566.93,17.62,31.23,0.159323116,0.031120903
1963-12-01,74.17,2.28,4.02,30.9,4.13,577.16,17.74,31.28,0.140024593,0.030740191
1964-01-01,76.45,2.3,4.07,30.9,4.17,594.9,17.87,31.7,0.159739078,0.030085023
1964-02-01,77.39,2.31,4.13,30.9,4.15,602.22,18,32.11,0.178468098,0.029848818
1964-03-01,78.8,2.33,4.18,30.9,4.22,613.19,18.13,32.53,0.146015125,0.029568528
1964-04-01,79.94,2.35,4.23,30.9,4.23,622.06,18.26,32.92,0.139720559,0.029397048
1964-05-01,80.72,2.36,4.28,30.9,4.2,628.13,18.39,33.31,0.151333619,0.029236868
1964-06-01,80.24,2.38,4.33,31,4.17,622.38,18.46,33.59,0.161719994,0.029661017
1964-07-01,83.22,2.4,4.38,31.1,4.19,643.42,18.56,33.84,0.172442942,0.028839221
1964-08-01,82,2.42,4.42,31,4.19,636.03,18.77,34.31,0.125600549,0.029512195
1964-09-01,83.41,2.44,4.47,31.1,4.2,644.89,18.87,34.56,0.14213337,0.029253087
1964-10-01,84.85,2.46,4.5,31.1,4.19,656.02,19.02,34.77,0.168410906,0.028992339
1964-11-01,85.44,2.48,4.52,31.2,4.15,658.47,19.11,34.86,0.151948227,0.029026217
1964-12-01,83.96,2.5,4.55,31.2,4.18,647.06,19.27,35.07,0.09823414,0.029776084
1965-01-01,86.12,2.52,4.59,31.2,4.19,663.71,19.4,35.4,0.112805272,0.029261496
1965-02-01,86.75,2.53,4.64,31.2,4.21,668.56,19.52,35.73,0.100888325,0.029164265
1965-03-01,86.83,2.55,4.68,31.3,4.21,667.04,19.59,35.95,0.086189642,0.02936773
1965-04-01,87.97,2.57,4.73,31.4,4.2,673.65,19.68,36.25,0.08981665,0.029214505
1965-05-01,89.28,2.59,4.79,31.4,4.21,683.68,19.83,36.65,0.112662014,0.029009857
1965-06-01,85.04,2.61,4.84,31.6,4.21,647.09,19.86,36.83,0.021869743,0.030691439
1965-07-01,84.91,2.63,4.89,31.6,4.2,646.1,19.99,37.18,0.035487805,0.030973972
1965-08-01,86.49,2.64,4.93,31.6,4.25,658.12,20.11,37.54,0.036926028,0.03052376
1965-09-01,89.38,2.66,4.98,31.6,4.29,680.11,20.24,37.89,0.053388332,0.029760573
1965-10-01,91.39,2.68,5.05,31.7,4.35,693.21,20.33,38.31,0.069639513,0.029324871
1965-11-01,92.15,2.7,5.12,31.7,4.45,698.98,20.48,38.84,0.097546451,0.029300054
1965-12-01,91.73,2.72,5.19,31.8,4.62,693.6,20.57,39.24,0.065141663,0.02965224
1966-01-01,93.32,2.74,5.24,31.8,4.61,705.63,20.72,39.62,0.07573487,0.029361337
1966-02-01,92.69,2.76,5.29,32,4.83,696.48,20.74,39.75,0.067488195,0.029776675
1966-03-01,88.88,2.78,5.34,32.1,4.87,665.77,20.82,40,0.010344436,0.031278128
1966-04-01,91.6,2.8,5.38,32.3,4.75,681.9,20.82,40.05,0.025985663,0.030567686
1966-05-01,86.78,2.81,5.42,32.3,4.78,646.02,20.94,40.35,0.02046096,0.032380733
1966-06-01,86.06,2.83,5.46,32.4,4.81,638.68,21,40.52,0.013543752,0.032884034
1966-07-01,85.84,2.85,5.48,32.5,5.02,635.09,21.09,40.52,-0.00751532,0.033201305
1966-08-01,80.65,2.87,5.49,32.7,5.22,593.04,21.1,40.39,-0.097672857,0.035585865
1966-09-01,77.81,2.89,5.51,32.7,5.18,572.16,21.25,40.52,-0.148593938,0.037141756
1966-10-01,77.13,2.88,5.52,32.9,5.01,563.71,21.07,40.37,-0.162995117,0.037339557
1966-11-01,80.99,2.88,5.54,32.9,5.16,591.92,21.02,40.47,-0.117082743,0.035559946
1966-12-01,81.33,2.87,5.55,32.9,4.84,594.4,20.98,40.56,-0.12848264,0.035288331
1967-01-01,84.45,2.88,5.52,32.9,4.58,617.21,21.05,40.32,-0.088898479,0.03410302
1967-02-01,87.36,2.89,5.48,32.9,4.63,638.48,21.12,40.08,-0.01710171,0.033081502
1967-03-01,89.42,2.9,5.45,33,4.54,651.55,21.13,39.71,-0.023799127,0.032431223
1967-04-01,90.96,2.9,5.41,33.1,4.59,660.77,21.07,39.3,0.048167781,0.031882146
1967-05-01,92.59,2.9,5.37,33.2,4.85,670.58,21,38.89,0.075877295,0.031320877
1967-06-01,91.43,2.9,5.33,33.3,5.02,660.19,20.94,38.49,0.065121156,0.031718254
1967-07-01,93.01,2.91,5.32,33.4,5.16,669.59,20.93,38.3,0.153254805,0.031286958
1967-08-01,94.49,2.91,5.31,33.5,5.28,678.22,20.91,38.11,0.214368333,0.03079691
1967-09-01,95.81,2.92,5.3,33.6,5.3,685.64,20.9,37.93,0.242188513,0.030476986
1967-10-01,95.66,2.92,5.31,33.7,5.48,682.54,20.83,37.89,0.181133473,0.030524775
1967-11-01,92.66,2.92,5.32,33.8,5.75,659.18,20.77,37.85,0.139308988,0.031513058
1967-12-01,95.3,2.92,5.33,33.9,5.7,675.96,20.71,37.81,0.12847839,0.030640084
1968-01-01,95.04,2.93,5.37,34.1,5.53,670.16,20.66,37.84,0.087912088,0.030829125
1968-02-01,90.75,2.94,5.4,34.2,5.56,638.04,20.67,37.99,0.01487363,0.032396694
1968-03-01,89.09,2.95,5.44,34.3,5.74,624.54,20.68,38.14,-0.020558487,0.033112583
1968-04-01,95.67,2.96,5.48,34.4,5.64,668.72,20.71,38.33,0.033264931,0.030939689
1968-05-01,97.87,2.98,5.53,34.5,5.87,682.12,20.75,38.52,0.070436399,0.030448554
1968-06-01,100.5,2.99,5.57,34.7,5.72,696.41,20.72,38.6,0.080528975,0.029751244
1968-07-01,100.3,3,5.6,34.9,5.5,691.04,20.69,38.58,0.061487988,0.029910269
1968-08-01,98.11,3.02,5.63,35,5.42,674.02,20.72,38.68,0.024005845,0.030781776
1968-09-01,101.3,3.03,5.66,35.1,5.46,693.95,20.76,38.77,0.058958812,0.029911155
1968-10-01,103.8,3.04,5.69,35.3,5.58,707.05,20.73,38.78,0.120224477,0.029287091
1968-11-01,105.4,3.06,5.73,35.4,5.7,715.92,20.76,38.9,0.105981112,0.029032258
1968-12-01,106.5,3.07,5.76,35.5,6.03,721.35,20.79,39.01,0.120580808,0.028826291
1969-01-01,102,3.08,5.78,35.6,6.04,688.93,20.8,39.04,0.123966942,0.030196078
1969-02-01,101.5,3.09,5.8,35.8,6.19,681.73,20.75,38.96,0.13929734,0.03044335
1969-03-01,99.3,3.1,5.82,36.1,6.3,661.41,20.65,38.77,0.037942929,0.03121853
1969-04-01,101.3,3.11,5.83,36.3,6.17,671.01,20.6,38.6,0.03504649,0.030700888
1969-05-01,104.6,3.12,5.83,36.4,6.32,690.97,20.61,38.53,0.04079602,0.029827916
1969-06-01,99.14,3.13,5.84,36.6,6.57,651.32,20.56,38.37,-0.011565304,0.031571515
1969-07-01,94.71,3.14,5.86,36.8,6.72,618.84,20.5,38.27,-0.034654979,0.033153838
1969-08-01,94.18,3.14,5.87,37,6.69,612.05,20.43,38.17,-0.070286278,0.033340412
1969-09-01,94.51,3.15,5.89,37.1,7.16,612.54,20.42,38.17,-0.089499037,0.033329806
1969-10-01,95.52,3.15,5.85,37.3,7.1,615.76,20.33,37.73,-0.09373814,0.032977387
1969-11-01,96.21,3.16,5.82,37.5,7.14,616.9,20.24,37.3,-0.096619718,0.032844819
1969-12-01,91.11,3.16,5.78,37.7,7.65,581.1,20.15,36.86,-0.106764706,0.03468335
1970-01-01,90.31,3.16,5.73,37.8,7.79,574.48,20.12,36.45,-0.110246305,0.034990588
1970-02-01,87.16,3.17,5.68,38,7.24,551.52,20.04,35.94,-0.122255791,0.036369894
1970-03-01,88.65,3.17,5.63,38.2,7.07,558.01,19.95,35.44,-0.124876604,0.035758601
1970-04-01,85.95,3.17,5.59,38.5,7.39,536.8,19.82,34.93,-0.178298279,0.036881908
1970-05-01,76.06,3.18,5.56,38.6,7.91,473.8,19.79,34.61,-0.232802098,0.041809098
1970-06-01,75.59,3.18,5.52,38.8,7.84,468.45,19.71,34.21,-0.201879421,0.042069057
1970-07-01,75.72,3.18,5.47,39,7.46,466.85,19.63,33.7,-0.196007645,0.04199683
1970-08-01,77.92,3.19,5.41,39,7.53,480.41,19.65,33.38,-0.17553698,0.040939425
1970-09-01,82.58,3.19,5.36,39.2,7.39,506.54,19.57,32.88,-0.135469012,0.038629208
1970-10-01,84.37,3.17,5.28,39.4,7.33,514.9,19.37,32.24,-0.123064131,0.037572597
1970-11-01,84.28,3.16,5.21,39.6,6.84,511.75,19.17,31.61,-0.074964329,0.037494067
1970-12-01,90.05,3.14,5.13,39.8,6.39,544.04,18.97,30.99,-0.002878972,0.034869517
1971-01-01,93.49,3.13,5.16,39.8,6.24,564.82,18.91,31.17,0.072625057,0.033479517
1971-02-01,97.11,3.12,5.19,39.9,6.11,585.22,18.8,31.28,0.095431472,0.032128514
1971-03-01,99.6,3.11,5.22,40,5.7,598.72,18.7,31.38,0.158813264,0.0312249
1971-04-01,103,3.11,5.25,40.1,5.83,617.62,18.63,31.5,0.354194057,0.030194175
1971-05-01,101.6,3.1,5.29,40.3,6.39,606.2,18.52,31.54,0.344093134,0.030511811
1971-06-01,99.72,3.1,5.32,40.6,6.52,590.59,18.36,31.51,0.316957211,0.031087044
1971-07-01,99,3.1,5.36,40.7,6.73,584.88,18.29,31.65,0.270533881,0.031313131
1971-08-01,97.24,3.09,5.39,40.8,6.58,573.08,18.23,31.79,0.177524824,0.031777046
1971-09-01,99.4,3.09,5.43,40.8,6.14,585.81,18.21,32,0.17814389,0.031086519
1971-10-01,97.29,3.08,5.52,40.9,5.93,571.97,18.13,32.45,0.154366398,0.03165793
1971-11-01,92.78,3.08,5.61,40.9,5.81,545.45,18.09,32.98,0.030316491,0.03319681
1971-12-01,99.17,3.07,5.7,41.1,5.93,580.18,17.96,33.35,0.060755161,0.030956943
1972-01-01,103.3,3.07,5.74,41.1,5.95,604.35,17.96,33.56,0.063742148,0.029719264
1972-02-01,105.2,3.07,5.77,41.3,6.08,612.48,17.87,33.61,0.0562249,0.02918251
1972-03-01,107.7,3.07,5.81,41.4,6.07,625.52,17.83,33.74,0.045631068,0.028505107
1972-04-01,108.8,3.07,5.86,41.5,6.19,630.39,17.79,33.97,0.070866142,0.028216912
1972-05-01,107.7,3.07,5.92,41.6,6.13,622.52,17.74,34.2,0.080024067,0.028505107
1972-06-01,108,3.07,5.97,41.7,6.11,622.75,17.7,34.42,0.090909091,0.028425926
1972-07-01,107.2,3.07,6.03,41.9,6.11,615.19,17.64,34.59,0.102426985,0.02863806
1972-08-01,111,3.08,6.08,42,6.21,635.48,17.61,34.83,0.116700201,0.027747748
1972-09-01,109.4,3.08,6.14,42.1,6.55,624.83,17.59,35.07,0.124473224,0.028153565
1972-10-01,109.6,3.1,6.23,42.3,6.48,623.01,17.64,35.43,0.181289071,0.028284672
1972-11-01,115.1,3.13,6.33,42.4,6.28,652.74,17.73,35.88,0.160633256,0.027193745
1972-12-01,117.5,3.15,6.42,42.5,6.36,664.78,17.82,36.32,0.137463698,0.026808511
1973-01-01,118.4,3.16,6.55,42.6,6.46,668.3,17.82,36.95,0.125475285,0.026689189
1973-02-01,114.2,3.16,6.67,42.9,6.64,640.08,17.73,37.4,0.060352832,0.027670753
1973-03-01,112.4,3.17,6.8,43.3,6.71,624.17,17.6,37.76,0.033088235,0.028202847
1973-04-01,110.3,3.19,6.94,43.6,6.67,608.3,17.57,38.29,0.024141133,0.028921124
1973-05-01,107.2,3.2,7.09,43.9,6.85,587.16,17.55,38.82,-0.007407407,0.029850746
1973-06-01,104.8,3.22,7.23,44.2,6.9,570.12,17.52,39.33,-0.02238806,0.030725191
1973-07-01,105.8,3.24,7.38,44.3,7.13,574.26,17.57,40.08,-0.046846847,0.030623819
1973-08-01,103.8,3.25,7.54,45.1,7.4,553.41,17.35,40.18,-0.0511883,0.031310212
1973-09-01,105.6,3.27,7.69,45.2,7.09,561.76,17.4,40.91,-0.03649635,0.030965909
1973-10-01,109.8,3.31,7.85,45.6,6.79,578.98,17.44,41.38,-0.046046916,0.030145719
1973-11-01,102,3.34,8,45.9,6.73,534.34,17.51,41.93,-0.131914894,0.032745098
1973-12-01,94.78,3.38,8.16,46.2,6.74,493.29,17.59,42.47,-0.199493243,0.035661532
1974-01-01,96.11,3.4,8.23,46.6,6.99,495.92,17.54,42.45,-0.158406305,0.035376132
1974-02-01,93.45,3.42,8.29,47.2,6.96,476.06,17.42,42.25,-0.168594306,0.036597111
1974-03-01,97.44,3.44,8.36,47.8,7.21,490.16,17.3,42.05,-0.116591115,0.035303777
1974-04-01,92.46,3.46,8.49,48,7.51,463.17,17.33,42.51,-0.1375,0.037421588
1974-05-01,89.67,3.48,8.61,48.6,7.58,443.65,17.22,42.61,-0.144370229,0.038808966
1974-06-01,89.79,3.5,8.74,49,7.54,440.62,17.18,42.89,-0.151323251,0.038979842
1974-07-01,79.31,3.53,8.86,49.4,7.81,386.04,17.18,43.14,-0.235934489,0.044508889
1974-08-01,76.03,3.56,8.99,50,8.04,365.63,17.12,43.22,-0.280018939,0.046823622
1974-09-01,68.12,3.59,9.11,50.6,8.04,323.71,17.06,43.29,-0.379599271,0.052701116
1974-10-01,69.44,3.59,9.04,51.1,7.9,326.75,16.91,42.52,-0.319215686,0.051699309
1974-11-01,71.74,3.6,8.96,51.5,7.68,334.95,16.79,41.85,-0.243089259,0.05018121
1974-12-01,67.07,3.6,8.89,51.9,7.43,310.73,16.68,41.19,-0.302153782,0.053675265
1975-01-01,72.56,3.62,8.74,52.1,7.5,334.88,16.72,40.35,-0.223542001,0.049889746
1975-02-01,80.1,3.65,8.6,52.5,7.39,366.86,16.7,39.37,-0.177955665,0.04556804
1975-03-01,83.78,3.67,8.45,52.7,7.73,382.26,16.74,38.55,-0.093878434,0.043805204
1975-04-01,84.72,3.68,8.29,52.9,8.23,385.09,16.74,37.67,-0.055202409,0.043437205
1975-05-01,90.1,3.7,8.12,53.2,8.06,407.23,16.71,36.72,0.0034525,0.041065483
1975-06-01,92.4,3.71,7.96,53.6,7.86,414.51,16.64,35.71,0.165048544,0.040151515
1975-07-01,92.49,3.71,7.89,54.2,8.06,410.32,16.46,35.02,0.216493489,0.040112445
1975-08-01,85.71,3.71,7.83,54.3,8.4,379.54,16.43,34.66,0.258220787,0.043285498
1975-09-01,84.67,3.71,7.76,54.6,8.43,372.88,16.34,34.17,0.219326037,0.043817173
1975-10-01,88.57,3.7,7.83,54.9,8.14,387.92,16.21,34.28,0.234597156,0.041774867
1975-11-01,90.07,3.69,7.89,55.3,8.05,391.64,16.04,34.32,0.342925302,0.040968136
1975-12-01,88.7,3.68,7.96,55.5,8,384.29,15.94,34.49,0.222436604,0.041488162
1976-01-01,96.86,3.68,8.19,55.6,7.74,418.89,15.93,35.43,0.209238452,0.03799298
1976-02-01,100.6,3.69,8.43,55.8,7.79,433.5,15.89,36.31,0.200763905,0.03667992
1976-03-01,101.1,3.69,8.66,55.9,7.73,434.88,15.87,37.25,0.193342776,0.036498516
1976-04-01,101.9,3.71,8.86,56.1,7.56,436.76,15.92,37.96,0.130965594,0.036408243
1976-05-01,101.2,3.74,9.05,56.5,7.9,430.68,15.9,38.53,0.095238095,0.036956522
1976-06-01,101.8,3.76,9.25,56.8,7.86,430.95,15.92,39.16,0.100659531,0.036935167
1976-07-01,104.2,3.79,9.35,57.1,7.83,438.79,15.96,39.37,0.215727453,0.036372361
1976-08-01,103.3,3.82,9.45,57.4,7.77,432.73,16,39.59,0.220030707,0.036979671
1976-09-01,105.5,3.85,9.55,57.6,7.59,440.41,16.07,39.87,0.191148244,0.036492891
1976-10-01,101.9,3.92,9.67,57.9,7.41,423.18,16.27,40.16,0.131342289,0.038469087
1976-11-01,101.2,3.98,9.79,58,7.29,419.55,16.51,40.59,0.140924464,0.039328063
1976-12-01,104.7,4.05,9.91,58.2,6.87,432.56,16.73,40.94,0.080941565,0.038681948
1977-01-01,103.8,4.1,9.97,58.5,7.21,426.65,16.84,40.97,0.031809145,0.039499037
1977-02-01,101,4.14,10.02,59.1,7.39,410.92,16.86,40.78,-0.00098912,0.040990099
1977-03-01,100.6,4.19,10.08,59.5,7.46,406.54,16.93,40.74,-0.012757605,0.041650099
1977-04-01,99.05,4.25,10.19,60,7.37,396.95,17.02,40.85,-0.021245059,0.042907622
1977-05-01,98.76,4.3,10.31,60.3,7.46,393.81,17.16,41.1,-0.029862475,0.043539895
1977-06-01,99.29,4.36,10.42,60.7,7.28,393.32,17.27,41.28,-0.047120921,0.043911774
1977-07-01,100.2,4.41,10.52,61,7.33,394.97,17.37,41.46,-0.030009681,0.044011976
1977-08-01,97.75,4.45,10.61,61.2,7.4,384.05,17.5,41.7,-0.073459716,0.045524297
1977-09-01,96.23,4.5,10.71,61.4,7.34,376.85,17.62,41.94,-0.055642787,0.046762964
1977-10-01,93.74,4.56,10.77,61.6,7.52,365.91,17.79,42.04,-0.073715415,0.048645189
1977-11-01,94.28,4.61,10.83,61.9,7.58,366.23,17.92,42.07,-0.099522445,0.048896903
1977-12-01,93.82,4.67,10.89,62.1,7.69,363.27,18.08,42.17,-0.096146435,0.049776167
